Gene	RANGE	N_INFORMATIVE	NumVar	NumPolyVar	V6	OptFreq	Zmax	NumPerm	ActualPerm	Stat	NumGreater	NumEqual	PermPvalue	CHROM	POS	endPOS	size	significant
WBGene00014276	X:11806587-11806660	129	5	5	NA	0.003876	171.728	10000	3847	171.728	1000	0	0.259943	X	11806587	11806660	73	FALSE
WBGene00017961	V:665919-667494	129	131	131	NA	0.011628	171.726	10000	1472	171.726	1000	0	0.679348	V	665919	667494	1575	FALSE
WBGene00008427	II:8659132-8659800	129	3	2	NA	0.024411	171.702	10000	2893	171.702	1000	0	0.345662	II	8659132	8659800	668	FALSE
WBGene00019366	III:6511268-6511781	129	4	4	NA	0.007752	171.702	10000	2974	171.702	1000	0	0.336247	III	6511268	6511781	513	FALSE
WBGene00199022	X:8261380-8261571	129	3	3	NA	0.03876	171.693	10000	2255	171.693	1000	0	0.443459	X	8261380	8261571	191	FALSE
WBGene00198008	X:8261350-8261571	129	3	3	NA	0.03876	171.693	10000	2217	171.693	1000	0	0.45106	X	8261350	8261571	221	FALSE
WBGene00196162	X:4555498-4555642	129	2	1	NA	0.025835	171.682	10000	3741	171.682	1000	0	0.267308	X	4555498	4555642	144	FALSE
WBGene00197482	X:4550088-4550290	129	2	1	NA	0.025344	171.682	10000	3964	171.682	1000	0	0.25227	X	4550088	4550290	202	FALSE
WBGene00018175	X:6684462-6690085,X:6684462-6690125	129	45	45	NA	0.003876	171.662	10000	1849	171.662	1000	0	0.540833	X	6684462	6690085	5623	FALSE
WBGene00007042	I:7495436-7503578,I:7501316-7503578,I:7499981-7503578	129	26	26	NA	0.003876	171.661	10000	1907	171.661	1000	0	0.524384	I	7495436	7503578	8142	FALSE
WBGene00001080	V:17936331-17949028	129	274	273	NA	0.015504	171.661	10000	2857	171.661	1000	0	0.350018	V	17936331	17949028	12697	FALSE
WBGene00197932	II:2969191-2969248	129	10	10	NA	0.025015	171.632	10000	4063	171.632	1000	0	0.246124	II	2969191	2969248	57	FALSE
WBGene00198710	II:2969191-2969248	129	10	10	NA	0.025013	171.632	10000	3948	171.632	1000	0	0.253293	II	2969191	2969248	57	FALSE
WBGene00007500	II:11106615-11108177	129	9	8	NA	0.007752	171.624	10000	2354	171.624	1000	0	0.424809	II	11106615	11108177	1562	FALSE
WBGene00016578	II:3008699-3009946	129	24	24	NA	0.007752	171.62	10000	2083	171.62	1000	0	0.480077	II	3008699	3009946	1247	FALSE
WBGene00016126	IV:8045044-8047363	129	12	12	NA	0.007752	171.602	10000	1730	171.602	1000	0	0.578035	IV	8045044	8047363	2319	FALSE
WBGene00000221	X:14809156-14810849,X:14808845-14810849	129	12	11	NA	0.007752	171.599	10000	1750	171.599	1000	0	0.571429	X	14809156	14810849	1693	FALSE
WBGene00005294	II:12512165-12513316	129	6	6	NA	0.025164	171.591	10000	2184	171.591	1000	0	0.457875	II	12512165	12513316	1151	FALSE
WBGene00003593	III:6159841-6164573,III:6159841-6164515,III:6159841-6163626	129	13	12	NA	0.007752	171.57	10000	2807	171.57	1000	0	0.356252	III	6159841	6164573	4732	FALSE
WBGene00021167	V:2198054-2201415	129	28	28	NA	0.025901	171.547	10000	1845	171.547	1000	0	0.542005	V	2198054	2201415	3361	FALSE
WBGene00021175	I:3745588-3748220,I:3746674-3748220	129	30	29	NA	0.015504	171.532	10000	2866	171.532	1000	0	0.348918	I	3745588	3748220	2632	FALSE
WBGene00044758	V:18129179-18131109,V:18129179-18131109,V:18129179-18131109	129	135	135	NA	0.003876	171.512	10000	2316	171.512	1000	0	0.431779	V	18129179	18131109	1930	FALSE
WBGene00001207	II:9955185-9962244,II:9960332-9962244	129	37	37	NA	0.011628	171.509	10000	2141	171.509	1000	0	0.467071	II	9955185	9962244	7059	FALSE
WBGene00015857	V:8259315-8261304	129	14	14	NA	0.024941	171.48	10000	2634	171.48	1000	0	0.379651	V	8259315	8261304	1989	FALSE
WBGene00004211	V:9250274-9254223	129	26	26	NA	0.011628	171.467	10000	2355	171.467	1000	0	0.424628	V	9250274	9254223	3949	FALSE
WBGene00017673	I:4901973-4903173	129	6	6	NA	0.042636	171.458	10000	2151	171.458	1000	0	0.4649	I	4901973	4903173	1200	FALSE
WBGene00000085	X:9650998-9653116	129	7	6	NA	0.003876	171.451	10000	1886	171.451	1000	0	0.530223	X	9650998	9653116	2118	FALSE
WBGene00019424	II:6454973-6456440	129	6	5	NA	0.015504	171.417	10000	3083	171.417	999	1	0.324197	II	6454973	6456440	1467	FALSE
WBGene00000902	X:14888486-14894326	129	79	79	NA	0.003876	171.415	10000	2124	171.415	1000	0	0.47081	X	14888486	14894326	5840	FALSE
WBGene00017666	X:1328156-1329947	129	13	12	NA	0.031008	171.413	10000	2570	171.413	1000	0	0.389105	X	1328156	1329947	1791	FALSE
WBGene00007729	IV:12438658-12441190	129	216	216	NA	0.003876	171.388	10000	1851	171.388	1000	0	0.540249	IV	12438658	12441190	2532	FALSE
WBGene00020927	III:686236-692033	129	92	91	NA	0.007752	171.381	10000	2731	171.381	1000	0	0.366166	III	686236	692033	5797	FALSE
WBGene00011609	X:177395-177856	129	9	8	NA	0.003876	171.378	10000	4241	171.378	996	4	0.235322	X	177395	177856	461	FALSE
WBGene00015872	II:3839861-3841272	129	20	20	NA	0.011628	171.365	10000	2621	171.365	1000	0	0.381534	II	3839861	3841272	1411	FALSE
WBGene00194700	I:6024150-6024955	129	4	4	NA	0.007752	171.354	10000	2125	171.354	1000	0	0.470588	I	6024150	6024955	805	FALSE
WBGene00015008	I:4644436-4645626	129	6	6	NA	0.007752	171.354	10000	1736	171.354	1000	0	0.576037	I	4644436	4645626	1190	FALSE
WBGene00015164	III:7285996-7287603,III:7286341-7287603	129	7	6	NA	0.003876	171.354	10000	2513	171.354	1000	0	0.397931	III	7285996	7287603	1607	FALSE
WBGene00015214	IV:7420957-7422671	129	4	4	NA	0.007752	171.354	10000	1933	171.354	1000	0	0.517331	IV	7420957	7422671	1714	FALSE
WBGene00198659	III:9995802-9995952	129	2	2	NA	0.026599	171.354	10000	3380	171.354	1000	0	0.295858	III	9995802	9995952	150	FALSE
WBGene00199190	III:9989479-9989628	129	4	4	NA	0.007752	171.354	10000	2012	171.354	999	1	0.496769	III	9989479	9989628	149	FALSE
WBGene00023503	V:10955964-10957014,V:10955978-10956980	129	3	3	NA	0.025112	171.354	10000	3339	171.354	999	1	0.299341	V	10955964	10957014	1050	FALSE
WBGene00198341	IV:7318631-7318780	129	3	3	NA	0.025621	171.354	10000	3286	171.354	999	1	0.304169	IV	7318631	7318780	149	FALSE
WBGene00009637	X:12357507-12357919	129	10	9	NA	0.003876	171.354	10000	3369	171.354	1000	0	0.296824	X	12357507	12357919	412	FALSE
WBGene00219285	I:9600444-9601015	129	6	6	NA	0.007752	171.354	10000	1994	171.354	1000	0	0.501505	I	9600444	9601015	571	FALSE
WBGene00196903	I:5586355-5586492	129	2	2	NA	0.02509	171.354	10000	3280	171.354	1000	0	0.304878	I	5586355	5586492	137	FALSE
WBGene00011143	III:8967966-8969879,III:8967916-8969879	129	4	4	NA	0.007752	171.354	10000	2253	171.354	1000	0	0.443853	III	8967966	8969879	1913	FALSE
WBGene00220047	III:4190496-4190640	129	3	2	NA	0.025157	171.354	10000	3193	171.354	998	2	0.312872	III	4190496	4190640	144	FALSE
WBGene00011847	II:9475054-9476295	129	5	5	NA	0.007752	171.354	10000	1719	171.354	1000	0	0.581734	II	9475054	9476295	1241	FALSE
WBGene00195050	IV:6905659-6906390,IV:6906259-6906379	129	4	3	NA	0.015504	171.354	10000	2586	171.354	1000	0	0.386698	IV	6905659	6906390	731	FALSE
WBGene00020714	I:6706765-6708919	129	4	4	NA	0.007752	171.354	10000	1980	171.354	1000	0	0.505051	I	6706765	6708919	2154	FALSE
WBGene00002257	I:6731268-6732280	129	7	6	NA	0.003876	171.354	10000	3531	171.354	1000	0	0.283206	I	6731268	6732280	1012	FALSE
WBGene00195615	I:9942322-9942732	129	4	4	NA	0.007752	171.354	10000	2343	171.354	1000	0	0.426803	I	9942322	9942732	410	FALSE
WBGene00197957	I:9942322-9942758	129	4	4	NA	0.007752	171.354	10000	2389	171.354	1000	0	0.418585	I	9942322	9942758	436	FALSE
WBGene00200737	IV:7326747-7326940	129	4	4	NA	0.007752	171.354	10000	2400	171.354	1000	0	0.416667	IV	7326747	7326940	193	FALSE
WBGene00013956	I:8242105-8243571	129	3	2	NA	0.026394	171.354	10000	3379	171.354	999	1	0.295798	I	8242105	8243571	1466	FALSE
WBGene00200998	X:15693618-15694203	129	4	4	NA	0.007752	171.354	10000	2179	171.354	1000	0	0.458926	X	15693618	15694203	585	FALSE
WBGene00198732	V:11029643-11029784	129	3	3	NA	0.034884	171.334	10000	2005	171.334	1000	0	0.498753	V	11029643	11029784	141	FALSE
WBGene00009701	II:10882406-10884441,II:10882406-10884462	129	11	11	NA	0.011628	171.328	10000	2310	171.328	1000	0	0.4329	II	10882406	10884441	2035	FALSE
WBGene00010790	V:11888235-11889650	129	6	6	NA	0.025063	171.318	10000	2931	171.318	1000	0	0.34118	V	11888235	11889650	1415	FALSE
WBGene00009169	V:20569715-20570191,V:20569294-20570191	129	3	3	NA	0.024859	171.316	10000	2607	171.316	1000	0	0.383583	V	20569715	20570191	476	FALSE
WBGene00010397	X:15497554-15500283,X:15497554-15500259	129	21	21	NA	0.003876	171.311	10000	1894	171.311	1000	0	0.527983	X	15497554	15500283	2729	FALSE
WBGene00020682	IV:6913537-6917116,IV:6913537-6917116,IV:6914809-6917116,IV:6913801-6917116,IV:6914809-6917116,IV:6913535-6917116,IV:6913566-6917116,IV:6913703-6917116,IV:6913584-6917116,IV:6913589-6917116	129	17	17	NA	0.003876	171.31	10000	1805	171.31	1000	0	0.554017	IV	6913537	6917116	3579	FALSE
WBGene00010637	IV:9856009-9857986	129	10	9	NA	0.031008	171.298	10000	2326	171.298	1000	0	0.429923	IV	9856009	9857986	1977	FALSE
WBGene00020365	X:17205428-17209365	129	12	12	NA	0.011628	171.291	10000	2020	171.291	1000	0	0.49505	X	17205428	17209365	3937	FALSE
WBGene00009671	I:8638509-8640236	129	4	3	NA	0.025713	171.264	10000	3487	171.264	1000	0	0.286779	I	8638509	8640236	1727	FALSE
WBGene00018854	X:1012716-1017567	129	35	34	NA	0.031008	171.253	10000	2904	171.253	1000	0	0.344353	X	1012716	1017567	4851	FALSE
WBGene00005578	V:17060286-17061675	129	127	127	NA	0.011628	171.247	10000	1458	171.247	1000	0	0.685871	V	17060286	17061675	1389	FALSE
WBGene00010222	X:12157439-12160039,X:12156470-12160039	129	35	34	NA	0.007752	171.237	10000	3196	171.237	1000	0	0.312891	X	12157439	12160039	2600	FALSE
WBGene00019584	X:7733338-7736270	129	17	17	NA	0.027132	171.228	10000	1515	171.228	1000	0	0.660066	X	7733338	7736270	2932	FALSE
WBGene00002143	I:3611941-3618318,I:3611908-3618318	129	57	57	NA	0.003876	171.203	10000	2056	171.203	1000	0	0.486381	I	3611941	3618318	6377	FALSE
WBGene00197465	X:5475492-5475688	129	3	2	NA	0.024375	171.157	10000	3360	171.157	1000	0	0.297619	X	5475492	5475688	196	FALSE
WBGene00009538	IV:16279633-16280714	129	17	16	NA	0.003876	171.128	10000	2499	171.128	1000	0	0.40016	IV	16279633	16280714	1081	FALSE
WBGene00198748	X:14490005-14490148	129	3	3	NA	0.023256	171.111	10000	2032	171.111	1000	0	0.492126	X	14490005	14490148	143	FALSE
WBGene00010366	I:7972472-7977053	129	13	13	NA	0.007752	171.103	10000	2126	171.103	1000	0	0.470367	I	7972472	7977053	4581	FALSE
WBGene00195596	I:12198599-12198685	129	2	2	NA	0.024581	171.093	10000	2616	171.093	1000	0	0.382263	I	12198599	12198685	86	FALSE
WBGene00198967	V:18836152-18836218	129	2	1	NA	0.011628	171.093	10000	3863	171.093	999	1	0.258737	V	18836152	18836218	66	FALSE
WBGene00195828	IV:16005603-16005828	129	4	4	NA	0.023256	171.092	10000	1983	171.092	1000	0	0.504286	IV	16005603	16005828	225	FALSE
WBGene00013947	V:18462803-18465320,V:18462814-18465320,V:18462902-18465320	129	213	213	NA	0.046512	171.075	10000	3009	171.075	1000	0	0.332336	V	18462803	18465320	2517	FALSE
WBGene00198718	V:6270144-6270425	129	3	3	NA	0.025014	171.073	10000	2012	171.073	1000	0	0.497018	V	6270144	6270425	281	FALSE
WBGene00000041	III:7973716-7977325,III:7973724-7977325,III:7974604-7977325,III:7974562-7977325	129	13	13	NA	0.003876	171.071	10000	2088	171.071	1000	0	0.478927	III	7973716	7977325	3609	FALSE
WBGene00019770	I:4771490-4773047,I:4771485-4773047	129	7	7	NA	0.025097	171.066	10000	2121	171.066	1000	0	0.471476	I	4771490	4773047	1557	FALSE
WBGene00016071	II:441497-443674	129	100	100	NA	0.046512	171.062	10000	2075	171.062	1000	0	0.481928	II	441497	443674	2177	FALSE
WBGene00016423	X:6142653-6150541	129	140	140	NA	0.03876	171.058	10000	1712	171.058	1000	0	0.584112	X	6142653	6150541	7888	FALSE
WBGene00018191	X:17567630-17571923	129	23	23	NA	0.007752	171.025	10000	1870	171.025	1000	0	0.534759	X	17567630	17571923	4293	FALSE
WBGene00020787	X:9040415-9041058	129	11	11	NA	0.02509	171.005	10000	1958	171.005	1000	0	0.510725	X	9040415	9041058	643	FALSE
WBGene00019826	X:4103446-4104521	129	6	5	NA	0.007752	170.984	10000	2571	170.984	1000	0	0.388954	X	4103446	4104521	1075	FALSE
WBGene00016630	II:6888551-6890400,II:6888551-6890418	129	8	8	NA	0.01938	170.964	10000	1918	170.964	1000	0	0.521376	II	6888551	6890400	1849	FALSE
WBGene00021145	II:3571490-3572883	129	16	16	NA	0.011628	170.951	10000	2015	170.951	1000	0	0.496278	II	3571490	3572883	1393	FALSE
WBGene00008529	I:8404546-8405955	129	6	6	NA	0.024832	170.948	10000	2273	170.948	1000	0	0.439947	I	8404546	8405955	1409	FALSE
WBGene00012796	III:13223071-13229452,III:13223071-13224484	129	92	91	NA	0.003876	170.947	10000	3161	170.947	1000	0	0.316356	III	13223071	13229452	6381	FALSE
WBGene00008838	II:12462528-12464082	129	30	30	NA	0.003876	170.925	10000	1648	170.925	1000	0	0.606796	II	12462528	12464082	1554	FALSE
WBGene00021915	III:2982413-2988251,III:2986005-2988251	129	182	182	NA	0.011628	170.918	10000	1889	170.918	1000	0	0.529381	III	2982413	2988251	5838	FALSE
WBGene00021903	III:573983-576440	129	15	15	NA	0.023256	170.899	10000	1665	170.899	1000	0	0.600601	III	573983	576440	2457	FALSE
WBGene00001077	III:11372880-11377980	129	42	41	NA	0.046512	170.897	10000	2638	170.897	1000	0	0.379075	III	11372880	11377980	5100	FALSE
WBGene00009822	I:14054592-14056894	129	23	23	NA	0.01938	170.882	10000	2356	170.882	1000	0	0.424448	I	14054592	14056894	2302	FALSE
WBGene00008666	I:10050692-10062028,I:10050692-10062028	129	59	58	NA	0.007752	170.88	10000	3504	170.88	1000	0	0.285388	I	10050692	10062028	11336	FALSE
WBGene00021448	V:419686-421841,V:419686-420511,V:419689-420337,V:419686-421841	129	68	68	NA	0.007752	170.871	10000	1950	170.871	1000	0	0.512821	V	419686	421841	2155	FALSE
WBGene00015954	X:3601799-3604666	129	19	18	NA	0.023256	170.868	10000	2648	170.868	1000	0	0.377644	X	3601799	3604666	2867	FALSE
WBGene00019101	V:3644744-3647954	129	130	130	NA	0.003876	170.865	10000	2353	170.865	1000	0	0.424989	V	3644744	3647954	3210	FALSE
WBGene00017001	I:4575781-4577200	129	10	10	NA	0.003876	170.862	10000	2135	170.862	1000	0	0.468384	I	4575781	4577200	1419	FALSE
WBGene00017106	III:2467282-2468302	129	14	13	NA	0.015504	170.842	10000	2360	170.842	1000	0	0.423729	III	2467282	2468302	1020	FALSE
WBGene00005067	II:5168109-5169324	129	5	5	NA	0.007752	170.822	10000	2113	170.822	1000	0	0.473261	II	5168109	5169324	1215	FALSE
WBGene00011952	IV:12735233-12741523	129	53	53	NA	0.025066	170.807	10000	1805	170.807	1000	0	0.554017	IV	12735233	12741523	6290	FALSE
WBGene00018063	V:3319474-3319675	129	16	16	NA	0.011628	170.783	10000	3298	170.783	1000	0	0.303214	V	3319474	3319675	201	FALSE
WBGene00005024	V:951586-964800	129	575	574	NA	0.003876	170.782	10000	2511	170.782	1000	0	0.398248	V	951586	964800	13214	FALSE
WBGene00000938	I:7536203-7542157,I:7536203-7542157	129	26	26	NA	0.003876	170.773	10000	2067	170.773	1000	0	0.483793	I	7536203	7542157	5954	FALSE
WBGene00006798	III:13277260-13282340,III:13277260-13284364	129	67	67	NA	0.025467	170.773	10000	2112	170.773	1000	0	0.473485	III	13277260	13282340	5080	FALSE
WBGene00044979	IV:15056160-15057876	129	20	20	NA	0.003876	170.765	10000	1576	170.765	1000	0	0.634518	IV	15056160	15057876	1716	FALSE
WBGene00006452	III:3198469-3199516	129	19	19	NA	0.007752	170.758	10000	1869	170.758	1000	0	0.535045	III	3198469	3199516	1047	FALSE
WBGene00001853	IV:6294239-6295220,IV:6294275-6295210	129	45	45	NA	0.003876	170.754	10000	2303	170.754	1000	0	0.434216	IV	6294239	6295220	981	FALSE
WBGene00005105	V:15803382-15804451	129	62	62	NA	0.003876	170.729	10000	2359	170.729	1000	0	0.423908	V	15803382	15804451	1069	FALSE
WBGene00016177	IV:8501481-8502983,IV:8501681-8502983,IV:8502561-8503072	129	12	12	NA	0.023256	170.723	10000	2039	170.723	1000	0	0.490436	IV	8501481	8502983	1502	FALSE
WBGene00008733	IV:10414071-10417881	129	26	26	NA	0.027132	170.707	10000	2029	170.707	1000	0	0.492854	IV	10414071	10417881	3810	FALSE
WBGene00015065	II:7759709-7761540	129	10	9	NA	0.007752	170.702	10000	2627	170.702	1000	0	0.380662	II	7759709	7761540	1831	FALSE
WBGene00015349	III:8232645-8234328,III:8232645-8234534	129	10	10	NA	0.003876	170.702	10000	1733	170.702	1000	0	0.577034	III	8232645	8234328	1683	FALSE
WBGene00017545	II:7684888-7689689	129	25	25	NA	0.011628	170.692	10000	1574	170.692	1000	0	0.635324	II	7684888	7689689	4801	FALSE
WBGene00021180	IV:4966096-4969540	129	28	27	NA	0.011628	170.664	10000	2679	170.664	1000	0	0.373274	IV	4966096	4969540	3444	FALSE
WBGene00003107	II:10530408-10533506	129	16	16	NA	0.011628	170.655	10000	1514	170.655	1000	0	0.660502	II	10530408	10533506	3098	FALSE
WBGene00008428	II:8661868-8664722	129	12	11	NA	0.003876	170.654	10000	2288	170.654	1000	0	0.437063	II	8661868	8664722	2854	FALSE
WBGene00000242	IV:7934096-7937746	129	20	20	NA	0.027132	170.651	10000	2113	170.651	1000	0	0.473261	IV	7934096	7937746	3650	FALSE
WBGene00185079	II:456117-457886	129	58	58	NA	0.003876	170.65	10000	2384	170.65	1000	0	0.419463	II	456117	457886	1769	FALSE
WBGene00008542	I:7354490-7357173	129	5	5	NA	0.024832	170.648	10000	1897	170.648	1000	0	0.527148	I	7354490	7357173	2683	FALSE
WBGene00017848	III:6577826-6578761	129	6	6	NA	0.007752	170.648	10000	2030	170.648	1000	0	0.492611	III	6577826	6578761	935	FALSE
WBGene00018949	III:7308353-7308890	129	5	5	NA	0.007752	170.648	10000	2609	170.648	1000	0	0.383289	III	7308353	7308890	537	FALSE
WBGene00010229	III:9614490-9615284	129	3	2	NA	0.025274	170.648	10000	2972	170.648	1000	0	0.336474	III	9614490	9615284	794	FALSE
WBGene00044664	II:4998006-4998757	129	4	4	NA	0.025165	170.648	10000	2370	170.648	1000	0	0.421941	II	4998006	4998757	751	FALSE
WBGene00001691	V:20609862-20613784	129	29	28	NA	0.003876	170.639	10000	2448	170.639	1000	0	0.408497	V	20609862	20613784	3922	FALSE
WBGene00010862	III:10029990-10030600	129	4	4	NA	0.025104	170.635	10000	2287	170.635	1000	0	0.437254	III	10029990	10030600	610	FALSE
WBGene00016367	V:6990147-6991863	129	10	10	NA	0.003876	170.628	10000	1960	170.628	999	1	0.509949	V	6990147	6991863	1716	FALSE
WBGene00008464	X:14250509-14252136	129	11	10	NA	0.011628	170.619	10000	2453	170.619	1000	0	0.407664	X	14250509	14252136	1627	FALSE
WBGene00044092	IV:4223856-4225946	129	17	16	NA	0.007752	170.594	10000	2440	170.594	1000	0	0.409836	IV	4223856	4225946	2090	FALSE
WBGene00077751	II:3331888-3334221	129	122	122	NA	0.011628	170.565	10000	2070	170.565	1000	0	0.483092	II	3331888	3334221	2333	FALSE
WBGene00011431	I:13302755-13304304	129	9	8	NA	0.015504	170.561	10000	2110	170.561	1000	0	0.473934	I	13302755	13304304	1549	FALSE
WBGene00022691	II:1956049-1958255	129	352	352	NA	0.011628	170.546	10000	1734	170.546	1000	0	0.576701	II	1956049	1958255	2206	FALSE
WBGene00010670	IV:12077100-12078164	129	4	4	NA	0.003876	170.539	10000	2428	170.539	1000	0	0.411862	IV	12077100	12078164	1064	FALSE
WBGene00219478	IV:16067169-16067445	129	3	3	NA	0.007752	170.539	10000	2229	170.539	1000	0	0.448632	IV	16067169	16067445	276	FALSE
WBGene00045399	I:3564063-3565066	129	4	4	NA	0.003876	170.539	10000	1915	170.539	1000	0	0.522193	I	3564063	3565066	1003	FALSE
WBGene00016107	X:1270963-1272561	129	12	12	NA	0.003876	170.517	10000	1874	170.517	1000	0	0.533618	X	1270963	1272561	1598	FALSE
WBGene00016199	III:5887103-5888775	129	4	4	NA	0.007752	170.517	10000	1919	170.517	1000	0	0.521105	III	5887103	5888775	1672	FALSE
WBGene00008767	I:7305003-7307006,I:7305003-7307006,I:7304917-7307006	129	3	2	NA	0.025161	170.517	10000	3267	170.517	1000	0	0.306091	I	7305003	7307006	2003	FALSE
WBGene00195231	I:11265104-11265427	129	9	9	NA	0.007752	170.517	10000	1785	170.517	1000	0	0.560224	I	11265104	11265427	323	FALSE
WBGene00011402	V:11296695-11298732	129	15	14	NA	0.011628	170.504	10000	2754	170.504	1000	0	0.363108	V	11296695	11298732	2037	FALSE
WBGene00017224	X:1706369-1706638	129	2	2	NA	0.024832	170.49	10000	2391	170.49	1000	0	0.418235	X	1706369	1706638	269	FALSE
WBGene00019828	X:4003531-4007634	129	35	34	NA	0.011628	170.482	10000	3082	170.482	1000	0	0.324465	X	4003531	4007634	4103	FALSE
WBGene00009291	V:20847702-20850694	129	35	34	NA	0.042636	170.477	10000	2166	170.477	1000	0	0.461681	V	20847702	20850694	2992	FALSE
WBGene00019799	II:3622313-3624055	129	41	40	NA	0.003876	170.473	10000	2518	170.473	1000	0	0.397141	II	3622313	3624055	1742	FALSE
WBGene00199783	III:10808037-10808182	129	2	2	NA	0.025	170.458	10000	2507	170.458	1000	0	0.398883	III	10808037	10808182	145	FALSE
WBGene00014144	X:9463355-9464725	129	8	8	NA	0.042636	170.458	10000	1579	170.458	1000	0	0.633312	X	9463355	9464725	1370	FALSE
WBGene00002989	I:5716675-5725356	129	23	23	NA	0.003876	170.455	10000	1957	170.455	1000	0	0.510986	I	5716675	5725356	8681	FALSE
WBGene00017614	V:7046311-7049250	129	21	20	NA	0.007752	170.448	10000	2451	170.448	1000	0	0.407997	V	7046311	7049250	2939	FALSE
WBGene00000716	V:6835634-6836700	129	32	32	NA	0.011628	170.441	10000	2242	170.441	1000	0	0.44603	V	6835634	6836700	1066	FALSE
WBGene00013946	V:18458235-18461231	129	142	142	NA	0.015504	170.439	10000	2702	170.439	1000	0	0.370096	V	18458235	18461231	2996	FALSE
WBGene00007177	V:19551015-19555872	129	125	124	NA	0.003876	170.435	10000	2479	170.435	1000	0	0.403388	V	19551015	19555872	4857	FALSE
WBGene00021387	I:10869944-10874003,I:10869944-10875046	129	40	40	NA	0.011628	170.435	10000	1873	170.435	1000	0	0.533903	I	10869944	10874003	4059	FALSE
WBGene00009949	III:13322430-13324839	129	13	13	NA	0.003876	170.421	10000	1948	170.421	1000	0	0.513347	III	13322430	13324839	2409	FALSE
