Gene	RANGE	N_INFORMATIVE	NumVar	NumPolyVar	Q	Pvalue	NumPerm	ActualPerm	Stat	NumGreater	NumEqual	PermPvalue	CHROM	POS	endPOS	size	significant
WBGene00194784	V:11479705-11479981	129	2	1	87529.3	0.334564	10000	3004	87529.3	1000	0	0.332889	V	11479705	11479981	276	FALSE
WBGene00022764	II:4927014-4928034	129	2	2	150514	0.334578	10000	3393	150514	1000	0	0.294724	II	4927014	4928034	1020	FALSE
WBGene00018626	I:10921415-10923484	129	9	8	945244	0.334615	10000	2969	945244	1000	0	0.336814	I	10921415	10923484	2069	FALSE
WBGene00001437	III:4844661-4846546	129	8	8	1119770	0.334682	10000	3111	1119770	1000	0	0.32144	III	4844661	4846546	1885	FALSE
WBGene00005013	II:11806566-11808829	129	18	18	2448820	0.334692	10000	2952	2448820	1000	0	0.338753	II	11806566	11808829	2263	FALSE
WBGene00219290	II:9523169-9523534	129	4	4	456694	0.334826	10000	2870	456694	1000	0	0.348432	II	9523169	9523534	365	FALSE
WBGene00003618	II:9598196-9605526	129	24	24	3021210	0.334876	10000	2924	3021210	1000	0	0.341997	II	9598196	9605526	7330	FALSE
WBGene00011612	X:182690-190559	129	90	89	14833900	0.334902	10000	3089	14833900	1000	0	0.323729	X	182690	190559	7869	FALSE
WBGene00198067	IV:12010398-12010600	129	2	2	250822	0.334931	10000	3078	250822	1000	0	0.324886	IV	12010398	12010600	202	FALSE
WBGene00021433	III:2056729-2057670	129	36	35	6715700	0.334943	10000	3066	6715700	1000	0	0.326158	III	2056729	2057670	941	FALSE
WBGene00201849	IV:12010398-12010681	129	2	2	250841	0.334946	10000	2973	250841	1000	0	0.336361	IV	12010398	12010681	283	FALSE
WBGene00010632	V:10346661-10350152	129	23	22	4408840	0.334949	10000	2962	4408840	1000	0	0.33761	V	10346661	10350152	3491	FALSE
WBGene00009901	II:8392570-8394202	129	3	3	272090	0.334988	10000	3690	272090	1000	0	0.271003	II	8392570	8394202	1632	FALSE
WBGene00013613	V:16922251-16924258	129	126	125	18793000	0.335004	10000	2845	18793000	1000	0	0.351494	V	16922251	16924258	2007	FALSE
WBGene00019857	II:4169722-4170608	129	35	35	4025060	0.335039	10000	3449	4025060	1000	0	0.289939	II	4169722	4170608	886	FALSE
WBGene00138711	X:9869835-9870802	129	3	3	408663	0.335054	10000	3162	408663	1000	0	0.316256	X	9869835	9870802	967	FALSE
WBGene00008403	II:9317550-9319518	129	8	8	1083050	0.335059	10000	3233	1083050	1000	0	0.30931	II	9317550	9319518	1968	FALSE
WBGene00022785	III:7829410-7832504,III:7831199-7832504	129	7	7	2011970	0.335075	10000	2988	2011970	1000	0	0.334672	III	7829410	7832504	3094	FALSE
WBGene00012371	I:13812134-13814322,I:13812134-13814355	129	59	59	7821490	0.33511	10000	3043	7821490	1000	0	0.328623	I	13812134	13814322	2188	FALSE
WBGene00011323	V:15002551-15005055,V:15002913-15005055	129	22	22	3507690	0.335132	10000	3111	3507690	1000	0	0.32144	V	15002551	15005055	2504	FALSE
WBGene00045237	I:8660830-8663376,I:8660819-8663376	129	8	8	996906	0.335156	10000	2917	996906	1000	0	0.342818	I	8660830	8663376	2546	FALSE
WBGene00010501	II:8075759-8076836	129	4	4	454154	0.335167	10000	3128	454154	1000	0	0.319693	II	8075759	8076836	1077	FALSE
WBGene00200284	X:12467811-12467949	129	2	2	227406	0.335172	10000	2774	227406	1000	0	0.36049	X	12467811	12467949	138	FALSE
WBGene00015052	IV:8167162-8168774	129	7	7	1214760	0.33524	10000	2925	1214760	1000	0	0.34188	IV	8167162	8168774	1612	FALSE
WBGene00007998	II:14630552-14632636	129	34	34	5492170	0.335247	10000	2898	5492170	1000	0	0.345066	II	14630552	14632636	2084	FALSE
WBGene00008840	II:12469373-12471211	129	22	21	4852460	0.335254	10000	2835	4852460	1000	0	0.352734	II	12469373	12471211	1838	FALSE
WBGene00021133	II:468369-470475	129	55	55	8816790	0.335353	10000	2963	8816790	1000	0	0.337496	II	468369	470475	2106	FALSE
WBGene00011517	V:15886723-15888851	129	132	132	17710200	0.335376	10000	2845	17710200	1000	0	0.351494	V	15886723	15888851	2128	FALSE
WBGene00019826	X:4103446-4104521	129	6	5	1087230	0.335392	10000	2995	1087230	1000	0	0.33389	X	4103446	4104521	1075	FALSE
WBGene00004032	V:12015096-12024160,V:12015096-12019638,V:12015096-12032131	129	121	121	18375000	0.335395	10000	2967	18375000	1000	0	0.337041	V	12015096	12024160	9064	FALSE
WBGene00022336	III:1419201-1419869,III:1419195-1419869,III:1419201-1419650,III:1419201-1419914	129	19	19	3587310	0.335395	10000	2963	3587310	1000	0	0.337496	III	1419201	1419869	668	FALSE
WBGene00003668	IV:4274342-4277711	129	50	50	8718930	0.3354	10000	2934	8718930	1000	0	0.340832	IV	4274342	4277711	3369	FALSE
WBGene00200139	II:2983670-2983729	129	4	4	444374	0.335415	10000	3034	444374	1000	0	0.329598	II	2983670	2983729	59	FALSE
WBGene00005717	X:4257060-4259248	129	12	11	1898450	0.335476	10000	3299	1898450	1000	0	0.303122	X	4257060	4259248	2188	FALSE
WBGene00194929	IV:16184156-16184621	129	10	10	1761100	0.33558	10000	2853	1761100	1000	0	0.350508	IV	16184156	16184621	465	FALSE
WBGene00021162	V:2271174-2271861	129	68	67	13494700	0.33567	10000	2834	13494700	1000	0	0.352858	V	2271174	2271861	687	FALSE
WBGene00010129	IV:12948769-12950075	129	9	9	1535170	0.335798	10000	2831	1535170	1000	0	0.353232	IV	12948769	12950075	1306	FALSE
WBGene00200582	V:11897726-11897871	129	3	3	270194	0.335834	10000	3322	270194	1000	0	0.301023	V	11897726	11897871	145	FALSE
WBGene00012585	II:12605967-12607027	129	20	20	3408520	0.335849	10000	3044	3408520	1000	0	0.328515	II	12605967	12607027	1060	FALSE
WBGene00016804	III:8176483-8177243	129	6	6	712928	0.335871	10000	2684	712928	1000	0	0.372578	III	8176483	8177243	760	FALSE
WBGene00020758	III:867511-869860	129	36	35	9566800	0.33588	10000	2954	9566800	1000	0	0.338524	III	867511	869860	2349	FALSE
WBGene00000548	II:5466473-5473805,II:5466473-5473805,II:5466473-5471785,II:5466362-5473805	129	39	39	5360870	0.335902	10000	2977	5360870	1000	0	0.335909	II	5466473	5473805	7332	FALSE
WBGene00194706	V:14521206-14522614,V:14521206-14522614	129	11	10	3030030	0.335923	10000	2876	3030030	1000	0	0.347705	V	14521206	14522614	1408	FALSE
WBGene00018852	I:10785467-10787863	129	32	32	4234240	0.335958	10000	2960	4234240	1000	0	0.337838	I	10785467	10787863	2396	FALSE
WBGene00018150	III:7182240-7184436,III:7182166-7184436,III:7181990-7184436	129	13	12	1842260	0.336	10000	2911	1842260	1000	0	0.343525	III	7182240	7184436	2196	FALSE
WBGene00008355	X:14511247-14514097	129	33	32	7354800	0.336002	10000	2830	7354800	1000	0	0.353357	X	14511247	14514097	2850	FALSE
WBGene00012532	V:10478589-10480965	129	21	20	3311870	0.33602	10000	2987	3311870	1000	0	0.334784	V	10478589	10480965	2376	FALSE
WBGene00016747	X:8980975-8985063	129	26	26	3450790	0.336047	10000	2974	3450790	1000	0	0.336247	X	8980975	8985063	4088	FALSE
WBGene00015716	X:3505439-3506391	129	4	4	430995	0.33613	10000	3013	430995	1000	0	0.331895	X	3505439	3506391	952	FALSE
WBGene00012091	IV:14539679-14542602	129	172	172	22770200	0.336153	10000	2888	22770200	1000	0	0.34626	IV	14539679	14542602	2923	FALSE
WBGene00198123	IV:15012322-15012455	129	3	3	625802	0.336166	10000	2979	625802	1000	0	0.335683	IV	15012322	15012455	133	FALSE
WBGene00044232	III:11804546-11806795	129	28	27	5827770	0.336193	10000	2850	5827770	1000	0	0.350877	III	11804546	11806795	2249	FALSE
WBGene00012644	III:10605348-10613169	129	110	109	23341000	0.336242	10000	3114	23341000	1000	0	0.32113	III	10605348	10613169	7821	FALSE
WBGene00001210	V:6679328-6681573	129	11	11	1388790	0.336262	10000	3047	1388790	1000	0	0.328192	V	6679328	6681573	2245	FALSE
WBGene00007597	I:7387356-7388795,I:7384397-7388792	129	19	19	2643230	0.336274	10000	3036	2643230	1000	0	0.329381	I	7387356	7388795	1439	FALSE
WBGene00022002	IV:5241363-5241794	129	2	1	56468.4	0.336282	10000	2823	56468.4	1000	0	0.354233	IV	5241363	5241794	431	FALSE
WBGene00018760	V:2592547-2595089	129	117	117	15915000	0.336317	10000	3189	15915000	1000	0	0.313578	V	2592547	2595089	2542	FALSE
WBGene00006437	V:6257978-6267191,V:6257400-6267191	129	71	71	11272100	0.336399	10000	3043	11272100	1000	0	0.328623	V	6257978	6267191	9213	FALSE
WBGene00013689	I:14647781-14651457	129	52	51	10339200	0.336419	10000	3004	10339200	1000	0	0.332889	I	14647781	14651457	3676	FALSE
WBGene00201867	X:12062233-12062379	129	4	4	565065	0.336453	10000	3002	565065	1000	0	0.333111	X	12062233	12062379	146	FALSE
WBGene00012185	V:20660367-20662031	129	103	103	14098900	0.336458	10000	2889	14098900	1000	0	0.346141	V	20660367	20662031	1664	FALSE
WBGene00202182	IV:11594381-11594598	129	2	2	252796	0.336492	10000	3036	252796	1000	0	0.329381	IV	11594381	11594598	217	FALSE
WBGene00001844	X:2489043-2494338,X:2489043-2494286	129	33	33	5051930	0.336663	10000	3017	5051930	1000	0	0.331455	X	2489043	2494338	5295	FALSE
WBGene00020232	II:2738522-2739642	129	22	22	3055160	0.336768	10000	2984	3055160	1000	0	0.335121	II	2738522	2739642	1120	FALSE
WBGene00018041	II:7570604-7572440	129	7	6	717828	0.336829	10000	2830	717828	1000	0	0.353357	II	7570604	7572440	1836	FALSE
WBGene00017238	IV:8686750-8687810	129	6	6	1147570	0.336841	10000	3001	1147570	1000	0	0.333222	IV	8686750	8687810	1060	FALSE
WBGene00202301	IV:12201571-12201721	129	2	2	751443	0.336923	10000	3007	751443	1000	0	0.332557	IV	12201571	12201721	150	FALSE
WBGene00016307	II:965579-966959	129	55	55	8514510	0.336928	10000	2805	8514510	1000	0	0.356506	II	965579	966959	1380	FALSE
WBGene00017110	IV:4984045-4985375	129	9	8	1360380	0.336964	10000	3060	1360380	1000	0	0.326797	IV	4984045	4985375	1330	FALSE
WBGene00019127	II:5914161-5916911,II:5912556-5916911,II:5911323-5916911,II:5912556-5916898,II:5911323-5916898,II:5911323-5916911,II:5915050-5916911,II:5912556-5916911,II:5915053-5916911	129	40	40	7092280	0.336998	10000	2984	7092280	1000	0	0.335121	II	5914161	5916911	2750	FALSE
WBGene00015428	X:358091-360198	129	15	15	1813130	0.337049	10000	3010	1813130	1000	0	0.332226	X	358091	360198	2107	FALSE
WBGene00006238	V:4928277-4929942	129	62	62	9174550	0.337075	10000	2934	9174550	1000	0	0.340832	V	4928277	4929942	1665	FALSE
WBGene00011981	X:14545854-14546815	129	10	10	1165430	0.337084	10000	3277	1165430	1000	0	0.305157	X	14545854	14546815	961	FALSE
WBGene00009829	V:11323961-11326964	129	40	39	6809500	0.337092	10000	2987	6809500	1000	0	0.334784	V	11323961	11326964	3003	FALSE
WBGene00020557	I:5678637-5679863	129	4	3	347937	0.337116	10000	2873	347937	1000	0	0.348068	I	5678637	5679863	1226	FALSE
WBGene00022301	IV:2009038-2032992,IV:2008581-2032992,IV:2009038-2030225,IV:2008581-2030225,IV:2009038-2013717,IV:2008581-2013717,IV:2009038-2010679	129	535	534	120189000	0.337118	10000	2839	120189000	1000	0	0.352237	IV	2009038	2032992	23954	FALSE
WBGene00009749	I:11243835-11245003	129	8	8	1132990	0.337122	10000	3066	1132990	1000	0	0.326158	I	11243835	11245003	1168	FALSE
WBGene00010168	I:12297733-12300817	129	292	292	25556500	0.337165	10000	3485	25556500	1000	0	0.286944	I	12297733	12300817	3084	FALSE
WBGene00010839	III:10399171-10405237	129	58	58	9379860	0.337174	10000	2866	9379860	1000	0	0.348918	III	10399171	10405237	6066	FALSE
WBGene00197411	I:4975374-4975508	129	3	2	195964	0.337178	10000	2788	195964	995	5	0.357783	I	4975374	4975508	134	FALSE
WBGene00021415	IV:2324057-2326737	129	34	34	5553700	0.337197	10000	2967	5553700	1000	0	0.337041	IV	2324057	2326737	2680	FALSE
WBGene00006917	IV:6791073-6792461	129	7	7	935822	0.337216	10000	3096	935822	1000	0	0.322997	IV	6791073	6792461	1388	FALSE
WBGene00202397	X:3469475-3469752	129	2	1	81570.1	0.337217	10000	2874	81570.1	1000	0	0.347947	X	3469475	3469752	277	FALSE
WBGene00006935	V:8031455-8035014	129	17	16	2185400	0.337245	10000	3021	2185400	1000	0	0.331016	V	8031455	8035014	3559	FALSE
WBGene00022568	II:3212370-3213208	129	4	4	557731	0.337267	10000	2949	557731	1000	0	0.339098	II	3212370	3213208	838	FALSE
WBGene00008455	II:9589863-9591164,II:9589863-9591201	129	7	7	2097980	0.337303	10000	2889	2097980	1000	0	0.346141	II	9589863	9591164	1301	FALSE
WBGene00001052	X:4411379-4416079,X:4411379-4416079,X:4411379-4416079,X:4411379-4413900	129	16	16	3045280	0.337318	10000	3115	3045280	1000	0	0.321027	X	4411379	4416079	4700	FALSE
WBGene00002203	X:15269125-15273789,X:15269194-15273728,X:15269219-15281110,X:15269219-15273728,X:15269219-15273757,X:15270930-15273728,X:15270930-15273757,X:15269697-15281110,X:15270930-15281110	129	91	91	13036100	0.337322	10000	2985	13036100	1000	0	0.335008	X	15269125	15273789	4664	FALSE
WBGene00016075	II:417348-418882	129	12	11	3184710	0.337362	10000	3106	3184710	1000	0	0.321958	II	417348	418882	1534	FALSE
WBGene00202495	V:15443981-15444288,V:15443981-15444228	129	5	4	319010	0.337364	10000	3410	319010	1000	0	0.293255	V	15443981	15444288	307	FALSE
WBGene00006385	I:382832-388847	129	62	61	13780600	0.33741	10000	3038	13780600	1000	0	0.329164	I	382832	388847	6015	FALSE
WBGene00009485	V:15957421-15959530,V:15957421-15958924	129	152	151	26839100	0.337452	10000	3034	26839100	1000	0	0.329598	V	15957421	15959530	2109	FALSE
WBGene00000059	II:14373830-14376843,II:14373830-14376843,II:14373830-14377890	129	28	28	4148420	0.337459	10000	2953	4148420	1000	0	0.338639	II	14373830	14376843	3013	FALSE
WBGene00004028	I:720010-731082,I:722315-731082,I:720492-731082,I:730297-731082	129	196	195	39553800	0.337513	10000	2987	39553800	1000	0	0.334784	I	720010	731082	11072	FALSE
WBGene00007891	II:11370314-11372073	129	5	4	622935	0.337529	10000	3132	622935	1000	0	0.319285	II	11370314	11372073	1759	FALSE
WBGene00006056	IV:9892738-9893749	129	15	15	2041970	0.337529	10000	3027	2041970	1000	0	0.33036	IV	9892738	9893749	1011	FALSE
WBGene00010800	V:15257580-15259149	129	72	72	9342760	0.33756	10000	2829	9342760	1000	0	0.353482	V	15257580	15259149	1569	FALSE
WBGene00011261	V:11831202-11843625	129	69	69	9974760	0.337589	10000	3065	9974760	1000	0	0.326264	V	11831202	11843625	12423	FALSE
WBGene00003081	IV:10933501-10934200,IV:10933350-10934189	129	2	2	151251	0.3376	10000	2820	151251	1000	0	0.35461	IV	10933501	10934200	699	FALSE
WBGene00004808	I:9469703-9470637	129	5	5	539504	0.337635	10000	3065	539504	1000	0	0.326264	I	9469703	9470637	934	FALSE
WBGene00196792	IV:6182294-6182547	129	4	3	421948	0.337677	10000	2961	421948	1000	0	0.337724	IV	6182294	6182547	253	FALSE
WBGene00018321	IV:5366866-5368866	129	8	7	1381600	0.337708	10000	3099	1381600	1000	0	0.322685	IV	5366866	5368866	2000	FALSE
WBGene00012398	V:15712205-15715644	129	157	157	20747800	0.33773	10000	2890	20747800	1000	0	0.346021	V	15712205	15715644	3439	FALSE
WBGene00007155	I:10074968-10077750	129	12	11	1476900	0.337759	10000	3026	1476900	1000	0	0.330469	I	10074968	10077750	2782	FALSE
WBGene00006099	V:2728535-2730243	129	118	117	12337800	0.337763	10000	3291	12337800	1000	0	0.303859	V	2728535	2730243	1708	FALSE
WBGene00198240	X:3202438-3202635	129	3	3	262982	0.337777	10000	3635	262982	1000	0	0.275103	X	3202438	3202635	197	FALSE
WBGene00020047	III:7566412-7567489	129	3	3	308184	0.337816	10000	2729	308184	1000	0	0.366435	III	7566412	7567489	1077	FALSE
WBGene00017407	II:3735962-3736937	129	6	6	1485490	0.337836	10000	2912	1485490	1000	0	0.343407	II	3735962	3736937	975	FALSE
WBGene00014697	III:3837540-3839477	129	13	13	1757950	0.337858	10000	2850	1757950	1000	0	0.350877	III	3837540	3839477	1937	FALSE
WBGene00016203	III:7917987-7924915,III:7922040-7924915	129	19	19	3728250	0.337897	10000	2850	3728250	1000	0	0.350877	III	7917987	7924915	6928	FALSE
WBGene00010663	III:13755941-13759451,III:13755941-13759427	129	15	14	2016050	0.337949	10000	3019	2016050	1000	0	0.331236	III	13755941	13759451	3510	FALSE
WBGene00010503	II:8078456-8080828	129	12	12	1558180	0.338023	10000	3002	1558180	1000	0	0.333111	II	8078456	8080828	2372	FALSE
WBGene00015578	V:3502306-3503077	129	9	8	723047	0.338059	10000	3111	723047	1000	0	0.32144	V	3502306	3503077	771	FALSE
WBGene00014088	IV:11645622-11647688,IV:11645622-11648893	129	21	21	3344330	0.338068	10000	2981	3344330	1000	0	0.335458	IV	11645622	11647688	2066	FALSE
WBGene00008830	V:16071435-16072700	129	85	85	11303700	0.338081	10000	2914	11303700	1000	0	0.343171	V	16071435	16072700	1265	FALSE
WBGene00014198	I:13246852-13249790	129	44	43	9272070	0.338123	10000	2982	9272070	1000	0	0.335345	I	13246852	13249790	2938	FALSE
WBGene00017749	II:45039-47480	129	17	17	3286980	0.338158	10000	2974	3286980	1000	0	0.336247	II	45039	47480	2441	FALSE
WBGene00015857	V:8259315-8261304	129	14	14	1860050	0.338197	10000	3126	1860050	1000	0	0.319898	V	8259315	8261304	1989	FALSE
WBGene00202458	X:3069273-3069556	129	2	1	256266	0.338214	10000	2803	256266	1000	0	0.356761	X	3069273	3069556	283	FALSE
WBGene00014015	III:9819293-9823123	129	17	17	3090750	0.338224	10000	3118	3090750	1000	0	0.320718	III	9819293	9823123	3830	FALSE
WBGene00005340	V:15376500-15378003	129	95	94	14067600	0.338255	10000	2837	14067600	1000	0	0.352485	V	15376500	15378003	1503	FALSE
WBGene00003830	V:20832378-20837542,V:20835565-20837542,V:20832384-20837542,V:20829810-20837542,V:20833090-20837552	129	81	80	19263800	0.338264	10000	3053	19263800	1000	0	0.327547	V	20832378	20837542	5164	FALSE
WBGene00001232	I:2485867-2489773,I:2488398-2489773	129	71	71	8363250	0.338272	10000	3031	8363250	1000	0	0.329924	I	2485867	2489773	3906	FALSE
WBGene00011664	II:10396877-10399321	129	11	11	2412920	0.338296	10000	2966	2412920	1000	0	0.337154	II	10396877	10399321	2444	FALSE
WBGene00077688	V:19510779-19512164	129	43	42	10386300	0.338312	10000	2828	10386300	1000	0	0.353607	V	19510779	19512164	1385	FALSE
WBGene00020229	II:2714639-2717435	129	57	57	9018560	0.338388	10000	3094	9018560	1000	0	0.323206	II	2714639	2717435	2796	FALSE
WBGene00013413	IV:14245732-14246497	129	6	6	715570	0.338403	10000	3192	715570	1000	0	0.313283	IV	14245732	14246497	765	FALSE
WBGene00000387	V:1577689-1585472	129	106	105	23397400	0.338405	10000	2943	23397400	1000	0	0.339789	V	1577689	1585472	7783	FALSE
WBGene00001713	IV:7309834-7310760	129	10	10	1338360	0.338447	10000	2954	1338360	1000	0	0.338524	IV	7309834	7310760	926	FALSE
WBGene00004011	X:633702-637043	129	42	42	6175840	0.338488	10000	3027	6175840	1000	0	0.33036	X	633702	637043	3341	FALSE
WBGene00018172	X:6698532-6700826	129	16	15	3934670	0.33853	10000	2830	3934670	1000	0	0.353357	X	6698532	6700826	2294	FALSE
WBGene00003687	IV:9757647-9764487,IV:9760153-9764487,IV:9760153-9764487,IV:9759870-9764487	129	33	33	4752780	0.338548	10000	2876	4752780	1000	0	0.347705	IV	9757647	9764487	6840	FALSE
WBGene00007866	IV:12918610-12920393	129	17	17	3128240	0.338591	10000	3028	3128240	1000	0	0.330251	IV	12918610	12920393	1783	FALSE
WBGene00015421	V:5907407-5909620	129	24	23	5442580	0.338599	10000	3046	5442580	1000	0	0.328299	V	5907407	5909620	2213	FALSE
WBGene00012779	V:11098949-11107276,V:11098980-11107276,V:11103041-11107276	129	65	65	9378440	0.338614	10000	2977	9378440	1000	0	0.335909	V	11098949	11107276	8327	FALSE
WBGene00021729	II:3367257-3368197	129	19	19	4383930	0.338618	10000	2978	4383930	1000	0	0.335796	II	3367257	3368197	940	FALSE
WBGene00007719	V:15065134-15065317	129	3	2	127139	0.338686	10000	3451	127139	996	4	0.289192	V	15065134	15065317	183	FALSE
WBGene00012536	IV:13897852-13902872	129	75	75	10574600	0.338691	10000	3041	10574600	1000	0	0.328839	IV	13897852	13902872	5020	FALSE
WBGene00196555	X:2513850-2514011	129	3	3	303361	0.338768	10000	2774	303361	997	3	0.35995	X	2513850	2514011	161	FALSE
WBGene00016142	III:4935577-4937227	129	6	5	656750	0.338789	10000	3084	656750	1000	0	0.324254	III	4935577	4937227	1650	FALSE
WBGene00005665	IV:9486271-9487631	129	12	11	2816960	0.33881	10000	2889	2816960	1000	0	0.346141	IV	9486271	9487631	1360	FALSE
WBGene00020899	II:6491468-6491993	129	2	2	221677	0.338895	10000	3135	221677	1000	0	0.318979	II	6491468	6491993	525	FALSE
WBGene00005682	IV:12498537-12500413	129	17	16	3719480	0.338954	10000	2780	3719480	1000	0	0.359712	IV	12498537	12500413	1876	FALSE
WBGene00008796	V:14294695-14295550	129	5	4	1132220	0.338957	10000	2781	1132220	1000	0	0.359583	V	14294695	14295550	855	FALSE
WBGene00001515	X:2192503-2195348	129	13	12	2338350	0.338985	10000	2879	2338350	1000	0	0.347343	X	2192503	2195348	2845	FALSE
WBGene00000165	I:1155342-1156020	129	2	2	923340	0.339011	10000	2999	923340	1000	0	0.333444	I	1155342	1156020	678	FALSE
WBGene00020363	II:1818888-1820002	129	186	186	28938600	0.339032	10000	3106	28938600	1000	0	0.321958	II	1818888	1820002	1114	FALSE
WBGene00017418	IV:7461963-7465957	129	43	43	5539540	0.339035	10000	2810	5539540	1000	0	0.355872	IV	7461963	7465957	3994	FALSE
WBGene00022465	I:5100765-5101674	129	7	6	700762	0.339044	10000	2784	700762	1000	0	0.359195	I	5100765	5101674	909	FALSE
WBGene00002186	III:10098472-10101584	129	17	17	2615890	0.339072	10000	3007	2615890	1000	0	0.332557	III	10098472	10101584	3112	FALSE
WBGene00006431	X:3674042-3678559	129	25	24	4213820	0.339076	10000	3024	4213820	1000	0	0.330688	X	3674042	3678559	4517	FALSE
WBGene00001922	IV:11324718-11325222	129	12	12	1293420	0.33909	10000	3404	1293420	1000	0	0.293772	IV	11324718	11325222	504	FALSE
